ClinVar_ID,Position_GRCh38,Category,label,is_pearl,ssim,lssim,delta_ssim,delta_lssim,delta_insulation,loop_integrity,struct_disruption_ratio,vep_score,sift_score,cadd_phred,dist_to_lcr,dist_to_nearest_enhancer,dist_to_nearest_ctcf,dist_to_tss,in_hbb_gene,log_dist_lcr,log_dist_enhancer,log_dist_ctcf,log_dist_tss,cat_missense,cat_nonsense,cat_splice,cat_frameshift,cat_synonymous,cat_3_prime_UTR,cat_5_prime_UTR,cat_promoter,cat_other,cat_non_coding
VCV000590977,5226724,frameshift,1,0,0.9683,0.7935,0.0317,0.2065,0.068,0.0,6.5142,0.9,-1.0,-1.0,49076,456,21745,456,1,4.6909,2.6599,4.3374,2.6599,0,0,0,1,0,0,0,0,0,0
VCV000869349,5226725,frameshift,1,0,0.967,0.7926,0.033,0.2074,0.0711,0.0,6.2848,0.9,-1.0,-1.0,49075,457,21746,457,1,4.6909,2.6609,4.3374,2.6609,0,0,0,1,0,0,0,0,0,0
VCV000869347,5226727,frameshift,1,0,0.9677,0.7927,0.0323,0.2073,0.0702,0.0,6.418,0.9,-1.0,-1.0,49073,459,21748,459,1,4.6909,2.6628,4.3374,2.6628,0,0,0,1,0,0,0,0,0,0
VCV000799058,5226727,synonymous,0,0,0.9996,0.998,0.0004,0.002,0.0075,0.0,4.9999,0.9,0.0,2.1,49073,459,21748,459,1,4.6909,2.6628,4.3374,2.6628,0,0,0,0,1,0,0,0,0,0
VCV000869345,5226728,frameshift,1,0,0.9686,0.7939,0.0314,0.2061,0.068,0.0,6.5637,0.9,-1.0,-1.0,49072,460,21749,460,1,4.6908,2.6637,4.3375,2.6637,0,0,0,1,0,0,0,0,0,0
VCV003599785,5226732,missense,1,0,0.986,0.9131,0.014,0.0869,0.0445,0.0,6.2071,0.9,0.0,24.0,49068,464,21753,464,1,4.6908,2.6675,4.3375,2.6675,1,0,0,0,0,0,0,0,0,0
VCV001143503,5226733,synonymous,0,0,0.9996,0.998,0.0004,0.002,0.0074,0.0,4.9999,0.9,0.0,8.3,49067,465,21754,465,1,4.6908,2.6684,4.3376,2.6684,0,0,0,0,1,0,0,0,0,0
VCV001111255,5226736,synonymous,0,0,0.9996,0.9981,0.0004,0.0019,0.0074,0.0,4.7499,0.9,0.0,4.1,49064,468,21757,468,1,4.6908,2.6712,4.3376,2.6712,0,0,0,0,1,0,0,0,0,0
VCV000038659,5226737,frameshift,1,0,0.9681,0.7951,0.0319,0.2049,0.0697,0.0,6.4232,0.9,-1.0,-1.0,49063,469,21758,469,1,4.6908,2.6721,4.3376,2.6721,0,0,0,1,0,0,0,0,0,0
VCV000869342,5226742,frameshift,1,0,0.9687,0.7961,0.0313,0.2039,0.0676,0.0,6.5144,0.9,-1.0,-1.0,49058,474,21763,474,1,4.6907,2.6767,4.3377,2.6767,0,0,0,1,0,0,0,0,0,0
VCV001153698,5226742,synonymous,0,0,0.9996,0.998,0.0004,0.002,0.0072,0.0,4.9999,0.9,0.0,6.9,49058,474,21763,474,1,4.6907,2.6767,4.3377,2.6767,0,0,0,0,1,0,0,0,0,0
VCV001119234,5226742,synonymous,0,0,0.9996,0.998,0.0004,0.002,0.0072,0.0,4.9999,0.9,0.0,7.6,49058,474,21763,474,1,4.6907,2.6767,4.3377,2.6767,0,0,0,0,1,0,0,0,0,0
VCV000439135,5226745,frameshift,1,0,0.9686,0.7971,0.0314,0.2029,0.0692,0.0,6.4618,0.9,-1.0,-1.0,49055,477,21766,477,1,4.6907,2.6794,4.3378,2.6794,0,0,0,1,0,0,0,0,0,0
VCV002821618,5226745,synonymous,0,0,0.9996,0.9981,0.0004,0.0019,0.0074,0.0,4.7499,0.59,0.6,9.4,49055,477,21766,477,1,4.6907,2.6794,4.3378,2.6794,0,0,0,0,1,0,0,0,0,0
VCV000015485,5226748,frameshift,1,0,0.9679,0.7949,0.0321,0.2051,0.0679,0.0,6.3894,0.9,-1.0,-1.0,49052,480,21769,480,1,4.6907,2.6821,4.3379,2.6821,0,0,0,1,0,0,0,0,0,0
VCV000869340,5226749,frameshift,1,0,0.9684,0.7975,0.0316,0.2025,0.0686,0.0,6.4082,0.9,-1.0,-1.0,49051,481,21770,481,1,4.6907,2.683,4.3379,2.683,0,0,0,1,0,0,0,0,0,0
VCV001147444,5226751,synonymous,0,0,0.9996,0.9981,0.0004,0.0019,0.0073,0.0,4.7499,0.81,0.2,6.7,49049,483,21772,483,1,4.6906,2.6848,4.3379,2.6848,0,0,0,0,1,0,0,0,0,0
VCV000869339,5226753,frameshift,1,0,0.9682,0.7935,0.0318,0.2065,0.0685,0.0,6.4937,0.9,-1.0,-1.0,49047,485,21774,485,1,4.6906,2.6866,4.338,2.6866,0,0,0,1,0,0,0,0,0,0
VCV000869338,5226754,frameshift,1,0,0.9696,0.7986,0.0304,0.2014,0.0678,0.0,6.625,0.9,-1.0,-1.0,49046,486,21775,486,1,4.6906,2.6875,4.338,2.6875,0,0,0,1,0,0,0,0,0,0
VCV000015546,5226755,missense,1,0,0.9854,0.9108,0.0146,0.0892,0.0466,0.0,6.1096,0.9,0.0,25.7,49045,487,21776,487,1,4.6906,2.6884,4.338,2.6884,1,0,0,0,0,0,0,0,0,0
VCV000015415,5226757,frameshift,1,0,0.9674,0.7881,0.0326,0.2119,0.0696,0.0,6.5,0.9,-1.0,-1.0,49043,489,21778,489,1,4.6906,2.6902,4.338,2.6902,0,0,0,1,0,0,0,0,0,0
VCV001770789,5226757,synonymous,0,0,0.9996,0.998,0.0004,0.002,0.0075,0.0,4.9999,0.69,0.4,10.5,49043,489,21778,489,1,4.6906,2.6902,4.338,2.6902,0,0,0,0,1,0,0,0,0,0
VCV000869298,5226761,frameshift,1,0,0.969,0.8002,0.031,0.1998,0.0678,0.0,6.4452,0.9,-1.0,-1.0,49039,493,21782,493,1,4.6906,2.6937,4.3381,2.6937,0,0,0,1,0,0,0,0,0,0
VCV003572115,5226762,nonsense,1,0,0.9649,0.7681,0.0351,0.2319,0.0718,0.0,6.6068,0.9,-1.0,-1.0,49038,494,21783,494,1,4.6905,2.6946,4.3381,2.6946,0,1,0,0,0,0,0,0,0,0
VCV000869297,5226762,nonsense,1,0,0.9649,0.7681,0.0351,0.2319,0.0718,0.0,6.6068,0.9,-1.0,-1.0,49038,494,21783,494,1,4.6905,2.6946,4.3381,2.6946,0,1,0,0,0,0,0,0,0,0
VCV000015406,5226762,nonsense,1,0,0.9649,0.7681,0.0351,0.2319,0.0718,0.0,6.6068,0.9,-1.0,36.0,49038,494,21783,494,1,4.6905,2.6946,4.3381,2.6946,0,1,0,0,0,0,0,0,0,0
VCV000869296,5226763,frameshift,1,0,0.9675,0.7927,0.0325,0.2073,0.0711,0.0,6.3785,0.9,-1.0,-1.0,49037,495,21784,495,1,4.6905,2.6955,4.3382,2.6955,0,0,0,1,0,0,0,0,0,0
VCV000015417,5226763,frameshift,1,0,0.9675,0.7927,0.0325,0.2073,0.0711,0.0,6.3785,0.9,-1.0,-1.0,49037,495,21784,495,1,4.6905,2.6955,4.3382,2.6955,0,0,0,1,0,0,0,0,0,0
VCV000015190,5226764,missense,1,0,0.9855,0.9108,0.0145,0.0892,0.0464,0.0,6.1517,0.9,0.0,26.3,49036,496,21785,496,1,4.6905,2.6964,4.3382,2.6964,1,0,0,0,0,0,0,0,0,0
VCV004795169,5226765,missense,1,0,0.9859,0.9121,0.0141,0.0879,0.0458,0.0,6.234,0.89,0.02,25.4,49035,497,21786,497,1,4.6905,2.6972,4.3382,2.6972,1,0,0,0,0,0,0,0,0,0
VCV001098798,5226765,frameshift,1,0,0.9692,0.7982,0.0308,0.2018,0.0682,0.0,6.5519,0.89,0.02,-1.0,49035,497,21786,497,1,4.6905,2.6972,4.3382,2.6972,0,0,0,1,0,0,0,0,0,0
VCV000015347,5226765,missense,1,0,0.9859,0.9121,0.0141,0.0879,0.0458,0.0,6.234,0.89,0.02,25.5,49035,497,21786,497,1,4.6905,2.6972,4.3382,2.6972,1,0,0,0,0,0,0,0,0,0
VCV000015251,5226765,missense,1,0,0.9859,0.9121,0.0141,0.0879,0.0458,0.0,6.234,0.89,0.02,25.4,49035,497,21786,497,1,4.6905,2.6972,4.3382,2.6972,1,0,0,0,0,0,0,0,0,0
VCV000869295,5226766,frameshift,1,0,0.9675,0.7941,0.0325,0.2059,0.0703,0.0,6.3354,0.9,-1.0,-1.0,49034,498,21787,498,1,4.6905,2.6981,4.3382,2.6981,0,0,0,1,0,0,0,0,0,0
VCV000869294,5226769,frameshift,1,0,0.9691,0.7948,0.0309,0.2052,0.0674,0.0,6.6408,0.9,-1.0,-1.0,49031,501,21790,501,1,4.6905,2.7007,4.3383,2.7007,0,0,0,1,0,0,0,0,0,0
VCV002577315,5226770,frameshift,1,0,0.9677,0.7943,0.0323,0.2057,0.0699,0.0,6.3684,0.9,-1.0,-1.0,49030,502,21791,502,1,4.6905,2.7016,4.3383,2.7016,0,0,0,1,0,0,0,0,0,0
VCV000015427,5226772,nonsense,1,0,0.9626,0.7624,0.0374,0.2376,0.0758,0.0,6.3529,0.9,-1.0,-1.0,49028,504,21793,504,1,4.6905,2.7033,4.3383,2.7033,0,1,0,0,0,0,0,0,0,0
VCV000869292,5226774,frameshift,1,0,0.9687,0.7952,0.0313,0.2048,0.0681,0.0,6.5431,0.9,-1.0,-1.0,49026,506,21795,506,1,4.6904,2.705,4.3384,2.705,0,0,0,1,0,0,0,0,0,0
VCV000869264,5226774,frameshift,1,0,0.9687,0.7952,0.0313,0.2048,0.0681,0.0,6.5431,0.9,-1.0,-1.0,49026,506,21795,506,1,4.6904,2.705,4.3384,2.705,0,0,0,1,0,0,0,0,0,0
VCV000015551,5226774,frameshift,1,0,0.9687,0.7952,0.0313,0.2048,0.0681,0.0,6.5431,0.9,-1.0,-1.0,49026,506,21795,506,1,4.6904,2.705,4.3384,2.705,0,0,0,1,0,0,0,0,0,0
VCV000015402,5226774,nonsense,1,0,0.9638,0.7612,0.0362,0.2388,0.0734,0.0,6.5967,0.9,-1.0,40.0,49026,506,21795,506,1,4.6904,2.705,4.3384,2.705,0,1,0,0,0,0,0,0,0,0
VCV000928759,5226775,synonymous,0,0,0.9996,0.998,0.0004,0.002,0.0076,0.0,4.9999,0.76,0.3,6.8,49025,507,21796,507,1,4.6904,2.7059,4.3384,2.7059,0,0,0,0,1,0,0,0,0,0
VCV002681976,5226778,nonsense,1,0,0.9636,0.7627,0.0364,0.2373,0.0732,0.0,6.5192,0.9,-1.0,-1.0,49022,510,21799,510,1,4.6904,2.7084,4.3385,2.7084,0,1,0,0,0,0,0,0,0,0
VCV000015405,5226778,nonsense,1,0,0.9636,0.7627,0.0364,0.2373,0.0732,0.0,6.5192,0.9,-1.0,42.0,49022,510,21799,510,1,4.6904,2.7084,4.3385,2.7084,0,1,0,0,0,0,0,0,0,0
VCV000439782,5226779,nonsense,1,0,0.9638,0.7621,0.0362,0.2379,0.0732,0.0,6.5718,0.9,-1.0,42.0,49021,511,21800,511,1,4.6904,2.7093,4.3385,2.7093,0,1,0,0,0,0,0,0,0,0
VCV000015431,5226780,frameshift,1,0,0.9678,0.7922,0.0322,0.2078,0.0694,0.0,6.4534,0.9,-1.0,-1.0,49020,512,21801,512,1,4.6904,2.7101,4.3385,2.7101,0,0,0,1,0,0,0,0,0,0
VCV002088054,5226781,synonymous,0,0,0.9996,0.998,0.0004,0.002,0.0073,0.0,4.9999,0.9,0.0,4.7,49019,513,21802,513,1,4.6904,2.711,4.3385,2.711,0,0,0,0,1,0,0,0,0,0
VCV000015424,5226782,frameshift,1,0,0.9684,0.7958,0.0316,0.2042,0.0697,0.0,6.462,0.9,-1.0,-1.0,49018,514,21803,514,1,4.6904,2.7118,4.3385,2.7118,0,0,0,1,0,0,0,0,0,0
VCV000869263,5226784,nonsense,1,0,0.9636,0.7651,0.0364,0.2349,0.0742,0.0,6.4533,0.9,-1.0,38.0,49016,516,21805,516,1,4.6903,2.7135,4.3386,2.7135,0,1,0,0,0,0,0,0,0,0
VCV000015408,5226784,nonsense,1,0,0.9636,0.7651,0.0364,0.2349,0.0742,0.0,6.4533,0.9,-1.0,38.0,49016,516,21805,516,1,4.6903,2.7135,4.3386,2.7135,0,1,0,0,0,0,0,0,0,0
VCV000869262,5226785,missense,1,0,0.9854,0.9099,0.0146,0.0901,0.0455,0.0,6.1712,0.9,0.0,25.7,49015,517,21806,517,1,4.6903,2.7143,4.3386,2.7143,1,0,0,0,0,0,0,0,0,0
VCV003781328,5226786,frameshift,1,0,0.9673,0.7923,0.0327,0.2077,0.0703,0.0,6.3517,0.9,-1.0,-1.0,49014,518,21807,518,1,4.6903,2.7152,4.3386,2.7152,0,0,0,1,0,0,0,0,0,0
VCV000015532,5226788,missense,1,0,0.9855,0.9106,0.0145,0.0894,0.0468,0.0,6.1655,0.5,-1.0,-1.0,49012,520,21809,520,1,4.6903,2.7168,4.3387,2.7168,1,0,0,0,0,0,0,0,0,0
VCV000015312,5226789,missense,1,0,0.9848,0.9091,0.0152,0.0909,0.0477,0.0,5.9803,0.9,0.0,25.2,49011,521,21810,521,1,4.6903,2.7177,4.3387,2.7177,1,0,0,0,0,0,0,0,0,0
VCV002026143,5226790,synonymous,0,0,0.9996,0.9981,0.0004,0.0019,0.0072,0.0,4.7499,0.9,-1.0,0.7,49010,522,21811,522,1,4.6903,2.7185,4.3387,2.7185,0,0,0,0,1,0,0,0,0,0
VCV001978635,5226790,synonymous,0,0,0.9996,0.9981,0.0004,0.0019,0.0072,0.0,4.7499,0.9,-1.0,1.2,49010,522,21811,522,1,4.6903,2.7185,4.3387,2.7185,0,0,0,0,1,0,0,0,0,0
VCV000478852,5226794,missense,1,0,0.9855,0.911,0.0145,0.089,0.0464,0.0,6.1379,0.9,0.0,25.7,49006,526,21815,526,1,4.6903,2.7218,4.3388,2.7218,1,0,0,0,0,0,0,0,0,0
VCV000015308,5226794,missense,1,0,0.9855,0.911,0.0145,0.089,0.0464,0.0,6.1379,0.9,0.0,26.1,49006,526,21815,526,1,4.6903,2.7218,4.3388,2.7218,1,0,0,0,0,0,0,0,0,0
VCV002024192,5226796,splice_acceptor,1,1,0.9714,0.8218,0.0286,0.1782,0.0657,0.0,6.2308,0.2,-1.0,-1.0,49004,528,21817,528,1,4.6902,2.7235,4.3388,2.7235,0,0,1,0,0,0,0,0,0,0
VCV001090577,5226796,synonymous,0,0,0.9996,0.998,0.0004,0.002,0.0076,0.0,4.9999,0.55,0.7,10.7,49004,528,21817,528,1,4.6902,2.7235,4.3388,2.7235,0,0,0,0,1,0,0,0,0,0
VCV000869322,5226797,splice_acceptor,1,0,0.9719,0.8209,0.0281,0.1791,0.066,0.0,6.3737,0.95,-1.0,-1.0,49003,529,21818,529,1,4.6902,2.7243,4.3388,2.7243,0,0,1,0,0,0,0,0,0,0
VCV000015442,5226797,splice_acceptor,1,0,0.9719,0.8209,0.0281,0.1791,0.066,0.0,6.3737,0.95,-1.0,-1.0,49003,529,21818,529,1,4.6902,2.7243,4.3388,2.7243,0,0,1,0,0,0,0,0,0,0
VCV000869321,5226799,missense,1,0,0.9857,0.9118,0.0143,0.0882,0.0459,0.0,6.1678,0.895,0.01,25.2,49001,531,21820,531,1,4.6902,2.7259,4.3389,2.7259,1,0,0,0,0,0,0,0,0,0
VCV000439166,5226800,splice_donor,1,0,0.973,0.828,0.027,0.172,0.0635,0.0,6.3704,0.95,-1.0,33.0,49000,532,21821,532,1,4.6902,2.7267,4.3389,2.7267,0,0,1,0,0,0,0,0,0,0
VCV000015446,5226800,splice_donor,1,0,0.973,0.828,0.027,0.172,0.0635,0.0,6.3704,0.95,-1.0,35.0,49000,532,21821,532,1,4.6902,2.7267,4.3389,2.7267,0,0,1,0,0,0,0,0,0,0
VCV000439167,5226801,splice_donor,1,0,0.9731,0.825,0.0269,0.175,0.0635,0.0,6.5056,0.95,-1.0,31.0,48999,533,21822,533,1,4.6902,2.7275,4.3389,2.7275,0,0,1,0,0,0,0,0,0,0
VCV000015562,5226801,splice_donor,1,0,0.9731,0.825,0.0269,0.175,0.0635,0.0,6.5056,0.95,-1.0,29.6,48999,533,21822,533,1,4.6902,2.7275,4.3389,2.7275,0,0,1,0,0,0,0,0,0,0
VCV000036341,5226802,splice_region,1,0,0.9904,0.9424,0.0096,0.0576,0.0382,0.0,6.0,0.5,-1.0,11.9,48998,534,21823,534,1,4.6902,2.7284,4.3389,2.7284,0,0,1,0,0,0,0,0,0,0
VCV002783192,5226804,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0149,0.0,5.4,0.5,-1.0,5.9,48996,536,21825,536,1,4.6902,2.73,4.339,2.73,0,0,0,0,0,0,0,0,1,0
VCV001649396,5226804,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0149,0.0,5.4,0.5,-1.0,4.2,48996,536,21825,536,1,4.6902,2.73,4.339,2.73,0,0,0,0,0,0,0,0,1,0
VCV001133359,5226806,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0149,0.0,5.4666,0.5,-1.0,3.2,48994,538,21827,538,1,4.6902,2.7316,4.339,2.7316,0,0,0,0,0,0,0,0,1,0
VCV002825403,5226807,intronic,0,0,0.9985,0.9916,0.0015,0.0084,0.0149,0.0,5.6,0.1,-1.0,-1.0,48993,539,21828,539,1,4.6901,2.7324,4.339,2.7324,0,0,0,0,0,0,0,0,1,0
VCV002812701,5226808,intronic,0,0,0.9984,0.9916,0.0016,0.0084,0.015,0.0,5.25,0.1,-1.0,0.8,48992,540,21829,540,1,4.6901,2.7332,4.3391,2.7332,0,0,0,0,0,0,0,0,1,0
VCV000550356,5226814,intronic,1,0,0.9985,0.9919,0.0015,0.0081,0.0144,0.0,5.4,0.3,-1.0,0.6,48986,546,21835,546,1,4.6901,2.738,4.3392,2.738,0,0,0,0,0,0,0,0,1,0
VCV001602123,5226815,intronic,0,0,0.9986,0.992,0.0014,0.008,0.0145,0.0,5.7142,0.1,-1.0,0.2,48985,547,21836,547,1,4.6901,2.7388,4.3392,2.7388,0,0,0,0,0,0,0,0,1,0
VCV001077470,5226816,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0145,0.0,5.4,0.1,-1.0,8.2,48984,548,21837,548,1,4.6901,2.7396,4.3392,2.7396,0,0,0,0,0,0,0,0,1,0
VCV001985586,5226817,intronic,0,0,0.9986,0.992,0.0014,0.008,0.0145,0.0,5.7142,0.1,-1.0,0.6,48983,549,21838,549,1,4.6901,2.7404,4.3392,2.7404,0,0,0,0,0,0,0,0,1,0
VCV000795005,5226817,intronic,0,0,0.9986,0.992,0.0014,0.008,0.0145,0.0,5.7142,0.1,-1.0,0.7,48983,549,21838,549,1,4.6901,2.7404,4.3392,2.7404,0,0,0,0,0,0,0,0,1,0
VCV002762750,5226818,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.015,0.0,5.4666,0.1,-1.0,4.3,48982,550,21839,550,1,4.69,2.7412,4.3393,2.7412,0,0,0,0,0,0,0,0,1,0
VCV001602124,5226818,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.015,0.0,5.4666,0.1,-1.0,4.0,48982,550,21839,550,1,4.69,2.7412,4.3393,2.7412,0,0,0,0,0,0,0,0,1,0
VCV000015454,5226820,intronic,1,0,0.9985,0.9917,0.0015,0.0083,0.0153,0.0,5.5333,0.15,-1.0,2.6,48980,552,21841,552,1,4.69,2.7427,4.3393,2.7427,0,0,0,0,0,0,0,0,1,0
VCV001602125,5226822,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0151,0.0,5.5333,0.1,-1.0,-1.0,48978,554,21843,554,1,4.69,2.7443,4.3393,2.7443,0,0,0,0,0,0,0,0,1,0
VCV002825370,5226826,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0148,0.0,5.4666,0.1,-1.0,0.2,48974,558,21847,558,1,4.69,2.7474,4.3394,2.7474,0,0,0,0,0,0,0,0,1,0
VCV001929948,5226826,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0148,0.0,5.4666,0.1,-1.0,0.2,48974,558,21847,558,1,4.69,2.7474,4.3394,2.7474,0,0,0,0,0,0,0,0,1,0
VCV001123454,5226826,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0148,0.0,5.4666,0.1,-1.0,0.2,48974,558,21847,558,1,4.69,2.7474,4.3394,2.7474,0,0,0,0,0,0,0,0,1,0
VCV002817359,5226827,intronic,0,0,0.9985,0.992,0.0015,0.008,0.0146,0.0,5.3333,0.1,-1.0,1.3,48973,559,21848,559,1,4.69,2.7482,4.3394,2.7482,0,0,0,0,0,0,0,0,1,0
VCV001602126,5226827,intronic,0,0,0.9985,0.992,0.0015,0.008,0.0146,0.0,5.3333,0.1,-1.0,1.3,48973,559,21848,559,1,4.69,2.7482,4.3394,2.7482,0,0,0,0,0,0,0,0,1,0
VCV001155441,5226828,intronic,0,0,0.9985,0.9916,0.0015,0.0084,0.0149,0.0,5.6,0.1,-1.0,-1.0,48972,560,21849,560,1,4.69,2.749,4.3395,2.749,0,0,0,0,0,0,0,0,1,0
VCV001602127,5226829,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0149,0.0,5.5333,0.1,-1.0,1.6,48971,561,21850,561,1,4.6899,2.7497,4.3395,2.7497,0,0,0,0,0,0,0,0,1,0
VCV002030369,5226830,intronic,0,0,0.9985,0.992,0.0015,0.008,0.0145,0.0,5.3333,0.1,-1.0,3.3,48970,562,21851,562,1,4.6899,2.7505,4.3395,2.7505,0,0,0,0,0,0,0,0,1,0
VCV001153073,5226831,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0147,0.0,5.5333,0.1,-1.0,1.5,48969,563,21852,563,1,4.6899,2.7513,4.3395,2.7513,0,0,0,0,0,0,0,0,1,0
VCV001670688,5226833,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0148,0.0,5.4666,0.1,-1.0,0.1,48967,565,21854,565,1,4.6899,2.7528,4.3396,2.7528,0,0,0,0,0,0,0,0,1,0
VCV001132627,5226833,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0148,0.0,5.4666,0.1,-1.0,0.1,48967,565,21854,565,1,4.6899,2.7528,4.3396,2.7528,0,0,0,0,0,0,0,0,1,0
VCV002816145,5226835,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0151,0.0,5.5333,0.1,-1.0,6.2,48965,567,21856,567,1,4.6899,2.7543,4.3396,2.7543,0,0,0,0,0,0,0,0,1,0
VCV002009669,5226838,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0148,0.0,5.4,0.1,-1.0,11.7,48962,570,21859,570,1,4.6899,2.7566,4.3397,2.7566,0,0,0,0,0,0,0,0,1,0
VCV001127713,5226839,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0147,0.0,5.4,0.1,-1.0,9.1,48961,571,21860,571,1,4.6899,2.7574,4.3397,2.7574,0,0,0,0,0,0,0,0,1,0
VCV000796462,5226839,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0147,0.0,5.4,0.1,-1.0,9.7,48961,571,21860,571,1,4.6899,2.7574,4.3397,2.7574,0,0,0,0,0,0,0,0,1,0
VCV002791980,5226840,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0147,0.0,5.4,0.1,-1.0,0.6,48960,572,21861,572,1,4.6899,2.7582,4.3397,2.7582,0,0,0,0,0,0,0,0,1,0
VCV001556906,5226840,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0147,0.0,5.4,0.1,-1.0,0.5,48960,572,21861,572,1,4.6899,2.7582,4.3397,2.7582,0,0,0,0,0,0,0,0,1,0
VCV004771045,5226842,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0147,0.0,5.4666,0.1,-1.0,3.5,48958,574,21863,574,1,4.6898,2.7597,4.3397,2.7597,0,0,0,0,0,0,0,0,1,0
VCV002098228,5226843,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0148,0.0,5.4,0.1,-1.0,2.0,48957,575,21864,575,1,4.6898,2.7604,4.3397,2.7604,0,0,0,0,0,0,0,0,1,0
VCV001153807,5226845,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0152,0.0,5.4666,0.1,-1.0,3.1,48955,577,21866,577,1,4.6898,2.7619,4.3398,2.7619,0,0,0,0,0,0,0,0,1,0
VCV001126429,5226845,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0152,0.0,5.4666,0.1,-1.0,3.7,48955,577,21866,577,1,4.6898,2.7619,4.3398,2.7619,0,0,0,0,0,0,0,0,1,0
VCV002878634,5226854,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0151,0.0,5.5333,0.1,-1.0,0.9,48946,586,21875,586,1,4.6897,2.7686,4.34,2.7686,0,0,0,0,0,0,0,0,1,0
VCV001673467,5226854,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0151,0.0,5.5333,0.1,-1.0,1.1,48946,586,21875,586,1,4.6897,2.7686,4.34,2.7686,0,0,0,0,0,0,0,0,1,0
VCV001802686,5226855,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0152,0.0,5.5333,0.1,-1.0,5.5,48945,587,21876,587,1,4.6897,2.7694,4.34,2.7694,0,0,0,0,0,0,0,0,1,0
VCV001542866,5226858,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0147,0.0,5.4,0.1,-1.0,1.9,48942,590,21879,590,1,4.6897,2.7716,4.34,2.7716,0,0,0,0,0,0,0,0,1,0
VCV002095288,5226860,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0146,0.0,5.5333,0.1,-1.0,2.5,48940,592,21881,592,1,4.6897,2.7731,4.3401,2.7731,0,0,0,0,0,0,0,0,1,0
VCV002811923,5226861,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0148,0.0,5.4,0.1,-1.0,0.3,48939,593,21882,593,1,4.6897,2.7738,4.3401,2.7738,0,0,0,0,0,0,0,0,1,0
VCV001557222,5226863,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.015,0.0,5.4666,0.1,-1.0,0.5,48937,595,21884,595,1,4.6896,2.7752,4.3401,2.7752,0,0,0,0,0,0,0,0,1,0
VCV002115831,5226865,intronic,0,0,0.9986,0.992,0.0014,0.008,0.0144,0.0,5.7142,0.1,-1.0,1.6,48935,597,21886,597,1,4.6896,2.7767,4.3402,2.7767,0,0,0,0,0,0,0,0,1,0
VCV001975392,5226865,intronic,0,0,0.9986,0.992,0.0014,0.008,0.0144,0.0,5.7142,0.1,-1.0,2.0,48935,597,21886,597,1,4.6896,2.7767,4.3402,2.7767,0,0,0,0,0,0,0,0,1,0
VCV002091277,5226866,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0146,0.0,5.4666,0.1,-1.0,2.2,48934,598,21887,598,1,4.6896,2.7774,4.3402,2.7774,0,0,0,0,0,0,0,0,1,0
VCV001673148,5226866,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0146,0.0,5.4666,0.1,-1.0,2.0,48934,598,21887,598,1,4.6896,2.7774,4.3402,2.7774,0,0,0,0,0,0,0,0,1,0
VCV001151774,5226868,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.015,0.0,5.4,0.1,-1.0,1.5,48932,600,21889,600,1,4.6896,2.7789,4.3402,2.7789,0,0,0,0,0,0,0,0,1,0
VCV001160989,5226869,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0151,0.0,5.5333,0.1,-1.0,1.3,48931,601,21890,601,1,4.6896,2.7796,4.3403,2.7796,0,0,0,0,0,0,0,0,1,0
